Original Predictions,Original Values,Augmented Predictions
0.32080674171447754,0.2570982926829268,0.316443532705307
0.32078880071640015,0.2572233414634146,0.31643155217170715
0.3208087086677551,0.2573900731707316,0.3164418041706085
0.32080593705177307,0.257431756097561,0.31642118096351624
0.32079753279685974,0.2573900731707317,0.3164199888706207
0.32080042362213135,0.2575151219512195,0.3164334297180176
0.3208075761795044,0.2578069024390245,0.31642070412635803
0.3208315968513489,0.2583904634146343,0.31642577052116394
0.32082027196884155,0.2594742195121953,0.3164401054382324
0.3207888603210449,0.2606413414634148,0.3164367079734802
0.32077911496162415,0.2618084634146342,0.31641486287117004
0.3207976818084717,0.2624753902439025,0.31640350818634033
0.32081806659698486,0.2622252926829269,0.31641918420791626
0.3208104968070984,0.2610581707317073,0.3164356052875519
0.32080599665641785,0.2593074878048779,0.31643420457839966
0.3208080530166626,0.2572650243902437,0.316427081823349
0.3208022117614746,0.2557227560975608,0.3164248764514923
0.32081159949302673,0.2544305853658535,0.3164355754852295
0.3208085894584656,0.2540971219512193,0.3164285123348236
0.32079458236694336,0.253888707317073,0.31641173362731934
0.3208070397377014,0.2543055365853658,0.3164445459842682
0.32080888748168945,0.255097512195122,0.31645452976226807
0.32080143690109253,0.2553892926829268,0.31642237305641174
0.32080569863319397,0.2557227560975609,0.31641337275505066
0.3208102583885193,0.2555143414634145,0.316427618265152
0.3208046853542328,0.254972463414634,0.3164307773113251
0.3208045959472656,0.2539303902439023,0.31642764806747437
0.32081520557403564,0.2530550487804877,0.31644248962402344
0.3208070397377014,0.252179707317073,0.3164388835430145
0.320803701877594,0.2516795121951218,0.3164331316947937
0.3208039402961731,0.251554463414634,0.31643179059028625
0.32079458236694336,0.2513043658536584,0.3164181113243103
0.3208034038543701,0.2514294146341462,0.31641876697540283
0.3208106756210327,0.2512209999999999,0.3164294362068176
0.3208026885986328,0.250929219512195,0.3164236545562744
0.32080692052841187,0.2508875365853658,0.3164233863353729
0.32081401348114014,0.250762487804878,0.3164317309856415
0.32081425189971924,0.2505957560975609,0.31643810868263245
0.32081055641174316,0.2504290243902438,0.3164418339729309
0.3208044171333313,0.2500121951219511,0.3164328336715698
0.3208070993423462,0.2492619024390243,0.31643667817115784
0.3208032250404358,0.2483865609756097,0.31643640995025635
0.3208017349243164,0.247344487804878,0.31642255187034607
0.32080787420272827,0.2461773658536585,0.31641772389411926
0.3208034634590149,0.2450936097560975,0.3164171278476715
0.3208004832267761,0.2443433170731707,0.31641826033592224
0.32080698013305664,0.2445100487804877,0.31643080711364746
0.32080936431884766,0.2453853902439023,0.31643977761268616
0.32080596685409546,0.2469693414634145,0.31643083691596985
0.3208036720752716,0.2486783414634145,0.31642016768455505
0.32080233097076416,0.2500955609756097,0.3164179027080536
0.32080739736557007,0.250929219512195,0.31643158197402954
0.32080990076065063,0.2511376341463414,0.3164408802986145
0.3208037316799164,0.2504290243902438,0.31642502546310425
0.3208053708076477,0.2495119999999999,0.3164202868938446
0.3208114504814148,0.2486783414634146,0.31644195318222046
0.32080239057540894,0.2478446829268292,0.31643402576446533
0.32080018520355225,0.2480530975609755,0.31641486287117004
0.3208099603652954,0.2485532926829267,0.31643012166023254
0.3207998275756836,0.2491785365853658,0.31642597913742065
0.3208000063896179,0.2498871463414633,0.31641003489494324
0.3208111524581909,0.249845463414634,0.3164210021495819
0.3208046555519104,0.249053487804878,0.316425621509552
0.32080554962158203,0.2469276585365854,0.3164217472076416
0.3208162784576416,0.243926487804878,0.31643611192703247
0.3208189010620117,0.2416339268292682,0.3164559006690979
0.32080796360969543,0.2405918536585366,0.3164476156234741
0.3207961916923523,0.2404251219512195,0.316423624753952
0.3208005726337433,0.2417172926829268,0.3164229691028595
0.3208056688308716,0.2425509512195122,0.3164273202419281
0.3208041191101074,0.2428010487804877,0.31641867756843567
0.32080912590026855,0.242676,0.316426545381546
0.3208087086677551,0.2417172926829268,0.31643855571746826
0.32080361247062683,0.2406752195121951,0.31643205881118774
0.32080507278442383,0.2397998780487805,0.3164265751838684
0.3208024799823761,0.2392996829268292,0.3164224624633789
0.32080352306365967,0.2402583902439024,0.3164251744747162
0.3208094537258148,0.2424259024390244,0.31643667817115784
0.32076382637023926,0.2455104390243901,0.3163408041000366
0.31780552864074707,0.248594975609756,0.30983638763427734
0.3220224380493164,0.2498037804878047,0.34216392040252686
0.3683515191078186,0.2495536829268292,0.4798506796360016
0.4018198251724243,0.2489284390243902,0.6222781538963318
0.4646265506744385,0.2483865609756096,0.5098266005516052
0.43076276779174805,0.2492619024390243,0.40896448493003845
0.32887619733810425,0.2505123902439023,0.36247456073760986
0.48230892419815063,0.250929219512195,0.2610848844051361
0.4555168151855469,0.251387731707317,0.23066650331020355
0.3581627607345581,0.2510542682926828,0.1838308870792389
0.29987645149230957,0.2504707073170731,0.1955224722623825
0.2843942642211914,0.2495119999999999,0.24841292202472687
0.28171706199645996,0.248428243902439,0.28352823853492737
0.281972199678421,0.246885975609756,0.3025624454021454
0.3094536364078522,0.2453020243902439,0.33919331431388855
0.44373881816864014,0.2443433170731707,0.5513689517974854
0.7671136260032654,0.2433012439024389,0.9261765480041504
0.8422538638114929,0.2422591707317073,0.944592297077179
0.7850325703620911,0.2402167073170732,0.8201789259910583
0.6885300278663635,0.2381742439024388,0.7176252603530884
0.6133265495300293,0.236340195121951,0.7009705901145935
0.5842546224594116,0.2346728780487803,0.7351893782615662
0.587147057056427,0.2342143658536583,0.7773402333259583
0.6419809460639954,0.2345895121951217,0.7671157121658325
0.6380271315574646,0.2345478292682925,0.6786677837371826
0.6159539818763733,0.2351313902439022,0.6435240507125854
0.6075740456581116,0.2357983170731706,0.6321037411689758
0.5766469240188599,0.2364235609756096,0.618199348449707
0.4914129376411438,0.2375073170731707,0.41288483142852783
0.38025057315826416,0.2384243414634147,0.2905209958553314
0.3641517758369446,0.2388828536585366,0.2790163457393646
0.3812161087989807,0.2391746341463415,0.22347766160964966
0.3868488073348999,0.2389662195121951,0.1727394014596939
0.40945589542388916,0.2388411707317073,0.15520329773426056
0.43534761667251587,0.238799487804878,0.17766086757183075
0.5135940313339233,0.2387994878048781,0.25081291794776917
0.6254246234893799,0.2392163170731708,0.5226498246192932
0.7610374093055725,0.2396331463414635,0.6054162383079529
0.7030906677246094,0.239716512195122,0.5542046427726746
0.5647299885749817,0.2399666097560976,0.44821980595588684
0.5305867195129395,0.2399249268292683,0.32210466265678406
0.5927594304084778,0.2395914634146341,0.36861079931259155
0.5332581996917725,0.2403000731707316,0.3742580711841583
0.4375684857368469,0.2411754146341463,0.3503076732158661
0.4153860807418823,0.2426343170731707,0.3482021391391754
0.4020872116088867,0.2450102439024389,0.3376830220222473
0.34351015090942383,0.2470110243902438,0.3210507929325104
0.32276612520217896,0.2488033902439023,0.3158045709133148
0.32109788060188293,0.2496370487804877,0.3161923289299011
0.3208903670310974,0.2496370487804877,0.31633487343788147
0.32083433866500854,0.2493869512195121,0.3163667917251587
0.3208257257938385,0.2481364634146342,0.3164059817790985
0.3208121657371521,0.2480530487804878,0.31643205881118774
0.32080399990081787,0.2462606341463414,0.3164207637310028
0.32080698013305664,0.2449267560975609,0.3164140582084656
0.3208081126213074,0.2435095365853659,0.3164307475090027
0.32080554962158203,0.2422590975609754,0.31643518805503845
0.32081520557403564,0.2430094390243901,0.316445916891098
0.32080894708633423,0.2440931951219511,0.3164480924606323
0.32078632712364197,0.2423425365853658,0.316413015127182
0.32081085443496704,0.2435096585365852,0.3164272904396057
0.3208208680152893,0.242842731707317,0.3164687156677246
0.3207865059375763,0.2419673902439023,0.3164520561695099
0.32078373432159424,0.242217487804878,0.316404789686203
0.3207996189594269,0.2417589756097561,0.3164059817790985
0.32078656554222107,0.2420507560975609,0.3164191246032715
0.32077962160110474,0.2430928292682926,0.3163858950138092
0.3208048939704895,0.242842731707317,0.31639719009399414
0.32082003355026245,0.2430511463414634,0.31643345952033997
0.32089024782180786,0.243759756097561,0.31652191281318665
0.32083868980407715,0.2431345121951218,0.3164973556995392
0.3206872344017029,0.2435513414634145,0.3162829875946045
0.3211892247200012,0.2435513414634146,0.3175255060195923
0.321262001991272,0.2430511219512195,0.31865212321281433
0.3202143907546997,0.2434679512195122,0.3161088228225708
0.3200935125350952,0.2426759268292683,0.31434640288352966
0.3198751211166382,0.2429676829268292,0.31446635723114014
0.32018864154815674,0.2441348048780487,0.3147272765636444
0.3217426836490631,0.2432178048780487,0.3163478970527649
0.3216690719127655,0.2429677560975609,0.3167029917240143
0.32177573442459106,0.2426343170731707,0.31643199920654297
0.3217819333076477,0.2420924390243902,0.3171525299549103
0.3211110830307007,0.2426759999999999,0.31788671016693115
0.3207104802131653,0.2422591707317072,0.3182503879070282
0.3199361562728882,0.2424675853658535,0.3167443573474884
0.3200860619544983,0.2424259024390244,0.3161351680755615
0.32036930322647095,0.241592243902439,0.3165157735347748
0.32036662101745605,0.2425509512195121,0.31647977232933044
0.3207740783691406,0.2421758048780488,0.31638026237487793
0.3209574818611145,0.2418840243902439,0.31628724932670593
0.32091182470321655,0.2431345121951219,0.3162877559661865
0.32087230682373047,0.2430511463414634,0.31631022691726685
0.320812851190567,0.2428010487804877,0.31628724932670593
0.32081910967826843,0.2437180731707316,0.3162749111652374
0.3208838701248169,0.2440515365853658,0.31638479232788086
0.32082581520080566,0.2449685609756097,0.31639012694358826
0.32080525159835815,0.2459272682926828,0.31641682982444763
0.3209049105644226,0.2460939999999999,0.31653112173080444
0.3208674192428589,0.246260731707317,0.31646227836608887
0.3207884132862091,0.2458439024390243,0.3163892328739166
0.3208085298538208,0.2448018292682927,0.31640347838401794
0.32078588008880615,0.2445100487804877,0.31640663743019104
0.3207750916481018,0.2428010487804878,0.31643494963645935
0.32080769538879395,0.2413421463414634,0.3164520561695099
0.3208125829696655,0.2405918536585365,0.31642797589302063
0.32080137729644775,0.239258,0.31642112135887146
0.32079461216926575,0.2385077073170731,0.31645718216896057
0.3207966089248657,0.2384660243902438,0.31642088294029236
0.3207990527153015,0.2382159268292683,0.3163633942604065
0.32079845666885376,0.2380908780487804,0.31640374660491943
0.32080787420272827,0.2388411707317072,0.316427081823349
0.3208318054676056,0.2392163170731707,0.31644001603126526
0.32081884145736694,0.2387161219512195,0.31646081805229187
0.32080501317977905,0.239424731707317,0.316440224647522
0.3208129405975342,0.2396331463414633,0.3164217174053192
0.32078689336776733,0.2395914634146341,0.3164161443710327
0.32078298926353455,0.2404251219512194,0.31642329692840576
0.32081717252731323,0.2408002682926829,0.31642577052116394
0.32082265615463257,0.2411754146341463,0.3164333999156952
0.3208017349243164,0.2413838292682927,0.3164510130882263
0.3208017349243164,0.2416756097560975,0.3164394199848175
0.3208138048648834,0.2419673902439024,0.31642118096351624
0.3207906484603882,0.2420090731707317,0.3164187967777252
0.3208005726337433,0.2417172926829267,0.31643354892730713
0.3208322525024414,0.2418423414634145,0.31644973158836365
0.32079702615737915,0.2416756097560976,0.3164285123348236
0.3207852840423584,0.2415088780487804,0.3164113163948059
0.3208124339580536,0.2421341219512195,0.3164305090904236
0.32081079483032227,0.2419257073170732,0.3164437413215637
0.3208079934120178,0.2417172926829268,0.31644967198371887
0.3207980990409851,0.2417589756097561,0.31643715500831604
0.32080572843551636,0.2414671951219512,0.3164190948009491
0.3208217918872833,0.240967,0.3164484202861786
0.3207985758781433,0.241300463414634,0.31645455956459045
0.3207738995552063,0.2409253170731707,0.3163946568965912
0.3207894563674927,0.2403000731707316,0.31638002395629883
0.3208112120628357,0.2404668048780486,0.3164210915565491
0.3208085000514984,0.2405501707317072,0.31642669439315796
0.32081443071365356,0.2405918536585366,0.31641268730163574
0.3208123743534088,0.2411754146341463,0.3164050579071045
0.32079797983169556,0.2415088780487805,0.3163823187351227
0.3208099603652954,0.2410086829268292,0.3164159655570984
0.32085996866226196,0.240967,0.31660833954811096
0.3209490180015564,0.2408419512195121,0.31687870621681213
0.32100555300712585,0.2402583902439024,0.317122220993042
0.3208767771720886,0.2402583902439024,0.3171136975288391
0.32063716650009155,0.2401333414634146,0.3167256712913513
0.32054710388183594,0.240049975609756,0.31632646918296814
0.32051682472229004,0.2403417560975609,0.3160119652748108
0.3209611177444458,0.2398415609756097,0.31593823432922363
0.32132092118263245,0.2396748292682926,0.31612634658813477
0.32065248489379883,0.239424731707317,0.31609365344047546
0.320137619972229,0.2388828536585365,0.31598976254463196
0.32012492418289185,0.2390495853658535,0.3156024217605591
0.3206418752670288,0.2390079024390243,0.31540411710739136
0.3212617039680481,0.2388828536585365,0.3155868351459503
0.3214794993400574,0.2384243414634145,0.3156171441078186
0.32157766819000244,0.2397998780487804,0.31607839465141296
0.3211340308189392,0.238174243902439,0.3165305256843567
0.3208087384700775,0.2385910731707315,0.3164599537849426
0.3209228515625,0.2396748292682926,0.3164789080619812
0.32094401121139526,0.2372989024390243,0.31705912947654724
0.32071542739868164,0.2390912682926827,0.3171958327293396
0.3207439184188843,0.2399249268292682,0.3172319829463959
0.320671021938324,0.2400082926829268,0.3171791732311249
0.320250928401947,0.2436763902439023,0.31636837124824524
0.32050299644470215,0.2440098536585365,0.3163343071937561
0.3206799626350403,0.2451352926829268,0.3166074752807617
0.320610374212265,0.2465108292682925,0.3165103793144226
0.320759654045105,0.2445517317073171,0.31641945242881775
0.32081714272499084,0.245176975609756,0.3163539171218872
0.3208654522895813,0.2448435121951219,0.31635910272598267
0.32087892293930054,0.2428010487804878,0.31629544496536255
0.3208619952201843,0.2437597560975609,0.31634917855262756
0.32084524631500244,0.243467975609756,0.3167230784893036
0.3208134174346924,0.2424675853658536,0.31702858209609985
0.32084476947784424,0.2438431219512194,0.3169418275356293
0.3209346830844879,0.243926487804878,0.31681233644485474
0.3208508789539337,0.2438014390243902,0.31656286120414734
0.32065826654434204,0.2448435121951219,0.3162512481212616
0.3205656409263611,0.2440515365853658,0.3162519633769989
0.3205501139163971,0.2439681707317073,0.3163321614265442
0.32077354192733765,0.2447184634146341,0.3163314759731293
0.3209798038005829,0.2443849999999999,0.3163387179374695
0.32091158628463745,0.2448435121951219,0.3163648247718811
0.3208341598510742,0.2455938048780487,0.3162963092327118
0.3208223581314087,0.2450519268292682,0.3162359297275543
0.3208487033843994,0.2455938048780487,0.3163250982761383
0.32087284326553345,0.2454270731707316,0.3163719177246094
0.320883184671402,0.2445934146341463,0.3164256811141968
0.3208751380443573,0.2447601463414634,0.3164816200733185
0.32081079483032227,0.2440098536585365,0.3164191246032715
0.32078784704208374,0.243301243902439,0.31639835238456726
0.32081443071365356,0.2440098536585365,0.3164132535457611
0.32081466913223267,0.2436763902439024,0.31643059849739075
0.320808470249176,0.2440515365853658,0.3164661228656769
0.32081568241119385,0.2449268780487804,0.31646013259887695
0.3208063840866089,0.2447184634146341,0.3164232075214386
0.32078707218170166,0.2501788536585366,0.3164089322090149
0.3207911252975464,0.3812704390243903,0.3164316713809967
0.3208099603652954,0.5957687073170732,0.3164532482624054
0.3208245635032654,0.8722489512195121,0.31646719574928284
0.3208082318305969,1.1119652195121952,0.31644874811172485
0.3207920789718628,1.1662775609756095,0.3164314925670624
0.32080814242362976,1.0827457804878051,0.3164397180080414
0.32080700993537903,0.9267696829268292,0.3164399266242981
0.32078641653060913,0.7907178780487806,0.31642693281173706
0.3207879662513733,0.7345297804878049,0.3163990080356598
0.32081449031829834,0.7142303414634147,0.3164278566837311
0.3208145797252655,0.706894268292683,0.3164599537849426
0.32079875469207764,0.7049351707317073,0.3164297342300415
0.32080668210983276,0.6917218536585364,0.31642386317253113
0.3208150863647461,0.6857196097560976,0.3164364695549011
0.3208146095275879,0.686428219512195,0.316433846950531
0.3208041787147522,0.6753823658536585,0.31644290685653687
0.3207877278327942,0.6710473658536587,0.31643950939178467
0.320950984954834,0.6765494390243905,0.3167218267917633
0.3324984312057495,0.6711307073170734,0.3366418182849884
0.4665592312812805,0.6690465609756095,0.5332313776016235
0.8432841300964355,0.6754239512195122,0.9368966221809387
1.1013480424880981,0.6725479024390243,1.1847575902938843
0.8450339436531067,0.6671708536585367,1.041120171546936
0.6701211333274841,0.672631268292683,0.8091560006141663
0.4786640405654907,0.6694634634146343,0.694389820098877
0.4040833115577698,0.6632943902439026,0.560547411441803
0.3747544288635254,0.6838021951219513,0.638767659664154
0.2785079777240753,0.7444502926829267,0.7063222527503967
0.33618593215942383,0.8104337317073169,0.8963463306427002
0.46766966581344604,0.8700815121951218,1.041130781173706
0.5972387194633484,0.9262278780487808,0.4191303551197052
0.6882989406585693,0.9455686097560974,0.31763210892677307
0.7277317643165588,0.9381907804878048,0.3660946786403656
0.7356046438217163,0.9817073414634148,0.37853455543518066
0.7366179823875427,1.123386317073171,0.38017508387565613
0.7367161512374878,1.3512231219512196,0.3810453712940216
0.7367127537727356,1.676680414634146,0.3812023401260376
0.7365362048149109,1.977711780487805,0.381076842546463
0.7362753748893738,2.110053878048781,0.380750447511673
0.7364984154701233,2.020228000000001,0.3805747926235199
0.7364563345909119,1.757377853658537,0.38095641136169434
0.7363564372062683,1.4464260731707317,0.38094156980514526
0.7365633845329285,1.260897024390244,0.3809424638748169
0.7365263104438782,1.2964521951219514,0.3804207444190979
0.7395864725112915,1.5195371951219512,0.3868334889411926
0.7624543905258179,1.857707707317073,0.4393191635608673
0.8138681054115295,2.148985365853658,0.5896933674812317
0.8567124605178833,2.267864,0.9506359696388245
0.8771477341651917,2.176912658536586,1.0670902729034424
0.8269748091697693,1.914395951219512,1.0470898151397705
0.7709206938743591,1.5875630975609758,1.055513620376587
0.7111608982086182,1.3188357560975614,1.0371508598327637
0.7185648679733276,1.1624011707317077,1.044938325881958
0.8572478890419006,1.100419243902439,1.09615159034729
1.1151803731918335,1.091582512195122,1.1677731275558472
1.3536733388900757,1.085538487804878,1.272003412246704
1.4410556554794312,1.0833709756097565,1.3408775329589844
1.2855066061019897,1.085746878048781,1.3199191093444824
0.8881375789642334,1.0844547073170734,1.1110681295394897
0.7724034190177917,1.086622243902439,0.9070851802825928
0.7536785006523132,1.0856635365853655,0.8081547021865845
0.8038321137428284,1.0803281219512195,1.284340739250183
0.9372221827507019,1.0814535853658531,1.4277184009552002
1.2105600833892822,1.086497195121951,1.4270926713943481
1.4026598930358887,1.0937500243902445,1.541008472442627
1.4662730693817139,1.102586804878049,2.0496299266815186
1.4158496856689453,1.111423487804878,2.1404740810394287
1.2664722204208374,1.113590975609756,1.9454853534698486
1.1237903833389282,1.114466292682927,1.6979929208755493
1.096819281578064,1.117425756097561,1.5338867902755737
1.121760606765747,1.111423487804878,1.5322104692459106
1.0803821086883545,1.104129048780488,1.496828556060791
0.9776386618614197,1.1008361219512195,1.4883460998535156
0.849819004535675,1.0928330243902438,1.3553595542907715
0.8480725884437561,1.086789048780488,1.4238632917404175
0.9827044606208801,1.0919159756097558,1.7282285690307617
1.0851058959960938,1.0910823170731705,1.8829807043075562
1.1258598566055298,1.0761599756097555,1.9437559843063354
1.1370357275009155,1.005216292682927,1.9585167169570923
1.1398688554763794,0.8189786829268292,1.961411952972412
1.1401000022888184,0.5394138292682926,1.9621686935424805
1.1381791830062866,0.2068288292682927,1.9601496458053589
1.1358375549316406,0.0843237804878049,1.957419514656067
1.1347904205322266,0.1945324146341463,1.956709623336792
1.1357108354568481,0.0955780731707316,1.957918643951416
1.1379752159118652,0.1663550487804878,1.959978461265564
1.139879822731018,0.487102243902439,1.961801528930664
1.1396527290344238,0.7499106585365853,1.961584210395813
1.137805700302124,0.8964664390243903,1.959281086921692
1.1357734203338623,0.9369818780487804,1.957161545753479
1.135180950164795,0.8619949756097559,1.9565682411193848
1.1364511251449585,0.6769661463414635,1.9579918384552002
1.1384986639022827,0.4268709756097562,1.96036696434021
1.1399576663970947,0.2225014146341463,1.9617022275924683
1.139330267906189,0.1790682195121951,1.9610850811004639
1.133561611175537,0.3066168048780487,1.95575749874115
1.0976811647415161,0.5327028780487805,1.9219228029251099
0.9747050404548645,0.7311118048780488,1.809604525566101
0.7219199538230896,0.819978975609756,1.4410393238067627
0.5249612927436829,0.7681675853658537,0.9380953907966614
0.6193130016326904,0.5841808536585366,0.8231295943260193
0.7508662343025208,0.3288753170731707,1.0882335901260376
0.89295893907547,0.1181700243902439,1.2517586946487427
0.8905684351921082,0.064274487804878,1.0538710355758667
0.8320236802101135,0.1880716341463414,0.5277431607246399
0.7844968438148499,0.4074051219512196,0.36027655005455017
0.9374248385429382,0.6143590000000001,0.5348513126373291
1.0527182817459106,0.7186903658536585,0.8460525870323181
1.3078510761260986,0.7516612682926832,1.5504463911056519
1.2419192790985107,0.7549542195121954,2.054687023162842
0.8920059204101562,0.7513694878048781,1.3735188245773315
0.7123948335647583,0.7544957317073171,0.8383967280387878
0.8064822554588318,0.748618487804878,0.717341423034668
0.91768878698349,0.7395733902439026,0.9220457673072815
0.9012585282325745,0.6804259024390245,1.0989805459976196
0.9650732278823853,0.6166516341463414,0.858247697353363
1.006218671798706,0.5785120243902436,0.7466903328895569
1.087575912475586,0.581596512195122,0.8000081777572632
1.1648248434066772,0.6337830487804879,0.9426146149635315
0.9472243189811707,0.6915967073170731,1.0874676704406738
0.8694323897361755,0.7316536585365854,0.6723468899726868
0.8774611949920654,0.7327373902439024,0.4565518796443939
0.8534680008888245,0.7324038780487803,0.6917410492897034
0.822435200214386,0.7324872439024388,0.6869716048240662
0.7653669118881226,0.7261931463414634,0.5911568403244019
0.7740495204925537,0.731987,0.8667173981666565
0.9422629475593567,0.7236505121951218,0.9611858129501343
1.1466419696807861,0.725359512195122,0.972876787185669
1.1599581241607666,0.7270268292682925,1.0320472717285156
1.0739363431930542,0.727276975609756,1.1250503063201904
0.8651898503303528,0.7287775609756099,0.8332026600837708
0.7745824456214905,0.7298612682926828,0.6890519261360168
0.7362719178199768,0.7356134878048779,0.6126404404640198
0.7119261622428894,0.7313201707317072,0.5035523772239685
0.6866931319236755,0.7369473414634148,0.3851819634437561
0.688042402267456,0.735446780487805,0.3862977623939514
0.7269250154495239,0.735488463414634,0.477154940366745
0.7696678042411804,0.7347799024390244,0.5627979636192322
0.8420904278755188,0.7294028048780488,0.6801031827926636
0.9159713387489319,0.7368222926829269,0.7301769852638245
0.9333226084709167,0.7295695365853657,0.7750168442726135
0.868363618850708,0.730486512195122,0.7089361548423767
0.8079944252967834,0.7334459512195121,0.6146941184997559
0.7627906203269958,0.7292360487804879,0.5458618998527527
0.7425082921981812,0.7295694634146344,0.5172415375709534
0.7387470602989197,0.7294861219512195,0.5117616057395935
0.7384485602378845,0.7315702926829268,0.5118715763092041
0.7378775477409363,0.7288609268292685,0.5100451111793518
0.7381073236465454,0.7349049268292682,0.5096152424812317
0.7382661700248718,0.7341963170731706,0.5107970237731934
0.7381787896156311,0.7374892195121953,0.5104733109474182
0.7387577891349792,0.7375725609756097,0.510634183883667
0.7386518716812134,0.733904463414634,0.5112016797065735
0.7384476065635681,0.7416990975609755,0.5105426907539368
0.7386592030525208,0.7335710000000002,0.510235607624054
0.7381621599197388,0.7358218780487806,0.5098772048950195
0.7381004691123962,0.7346547560975609,0.5097262263298035
0.7383578419685364,0.731445219512195,0.5101742148399353
0.7382317185401917,0.7312368048780488,0.5103753805160522
0.7383942008018494,0.7301947317073171,0.5110816359519958
0.7385254502296448,0.7342379024390243,0.5116642713546753
0.7383701205253601,0.7279855365853659,0.5112983584403992
0.7384272217750549,0.7332375853658537,0.5111576914787292
0.7382915616035461,0.7325706585365853,0.5112651586532593
0.7379693388938904,0.7370307317073171,0.5105962753295898
0.7381263375282288,0.7411572926829267,0.5104448795318604
0.7379220128059387,0.7293193902439025,0.5105717778205872
0.737862229347229,0.6738816585365855,0.5099310874938965
0.738293468952179,0.498648292682927,0.5102859139442444
0.7381814122200012,0.2701446341463415,0.5111255645751953
0.7382103800773621,0.0959115853658536,0.5112553834915161
0.7383599877357483,0.0375559756097561,0.511555016040802
0.7381091713905334,0.1383443170731707,0.5119457840919495
0.7379463315010071,0.3128273658536586,0.5114268064498901
0.737866222858429,0.4463365121951221,0.5106479525566101
0.7378272414207458,0.503358243902439,0.5104629993438721
0.7380462288856506,0.5023162926829267,0.5097494125366211
0.738170325756073,0.4893114634146343,0.5091829299926758
0.738341748714447,0.4750144634146341,0.509857714176178
0.7386608719825745,0.461592731707317,0.5107408165931702
0.7383250594139099,0.4479624146341462,0.5111271142959595
0.7381741404533386,0.4356659512195122,0.5113338232040405
0.7383482456207275,0.4245782926829271,0.5112796425819397
0.7380284667015076,0.41415756097561,0.510512113571167
0.7366580963134766,0.4051957317073169,0.5055234432220459
0.7210060954093933,0.3971509756097557,0.469977468252182
0.6577977538108826,0.3896899024390243,0.36154893040657043
0.5553759336471558,0.3833126585365856,0.19110748171806335
0.5529377460479736,0.3775606585365856,0.2446245402097702
0.41688984632492065,0.3721837804878048,0.49675700068473816
0.2938570976257324,0.3676404146341461,0.6325368285179138
0.26047343015670776,0.3639723170731704,0.8419702053070068
